"municipality_id","municipality","year","unemployment"
"2101","Benešov","2006",3.05
"2101","Benešov","2007",2.24
"2101","Benešov","2008",2.15
"2101","Benešov","2009",4.4
"2101","Benešov","2010",4.69
"2101","Benešov","2011",4.35
"2101","Benešov","2012",4.26
"2101","Benešov","2013",4.17
"2101","Benešov","2014",4.07
"2101","Benešov","2015",3.64
"2101","Benešov","2016",2.51
"2101","Benešov","2017",1.76
"2101","Benešov","2018",1.38
"2101","Benešov","2019",1.45
"2101","Benešov","2020",2.34
"2102","Beroun","2006",3.59
"2102","Beroun","2007",3.07
"2102","Beroun","2008",3.17
"2102","Beroun","2009",5.6
"2102","Beroun","2010",6.28
"2102","Beroun","2011",5.83
"2102","Beroun","2012",6.07
"2102","Beroun","2013",6.31
"2102","Beroun","2014",6.54
"2102","Beroun","2015",5.71
"2102","Beroun","2016",4.64
"2102","Beroun","2017",3.32
"2102","Beroun","2018",2.9
"2102","Beroun","2019",2.87
"2102","Beroun","2020",3.86
"2103","Brandýs nad Labem-Stará Boleslav","2006",1.77
"2103","Brandýs nad Labem-Stará Boleslav","2007",1.4
"2103","Brandýs nad Labem-Stará Boleslav","2008",1.56
"2103","Brandýs nad Labem-Stará Boleslav","2009",3.03
"2103","Brandýs nad Labem-Stará Boleslav","2010",3.31
"2103","Brandýs nad Labem-Stará Boleslav","2011",2.79
"2103","Brandýs nad Labem-Stará Boleslav","2012",3.07
"2103","Brandýs nad Labem-Stará Boleslav","2013",3.35
"2103","Brandýs nad Labem-Stará Boleslav","2014",3.62
"2103","Brandýs nad Labem-Stará Boleslav","2015",2.73
"2103","Brandýs nad Labem-Stará Boleslav","2016",1.9
"2103","Brandýs nad Labem-Stará Boleslav","2017",1.37
"2103","Brandýs nad Labem-Stará Boleslav","2018",1.23
"2103","Brandýs nad Labem-Stará Boleslav","2019",1.14
"2103","Brandýs nad Labem-Stará Boleslav","2020",2.05
"2104","Čáslav","2006",6.18
"2104","Čáslav","2007",4.46
"2104","Čáslav","2008",5.14
"2104","Čáslav","2009",7.27
"2104","Čáslav","2010",7.56
"2104","Čáslav","2011",7.48
"2104","Čáslav","2012",7.54
"2104","Čáslav","2013",7.6
"2104","Čáslav","2014",7.66
"2104","Čáslav","2015",6.95
"2104","Čáslav","2016",5.82
"2104","Čáslav","2017",4.68
"2104","Čáslav","2018",3.98
"2104","Čáslav","2019",3.43
"2104","Čáslav","2020",3.73
"2105","Černošice","2006",1.48
"2105","Černošice","2007",1.2
"2105","Černošice","2008",1.35
"2105","Černošice","2009",2.99
"2105","Černošice","2010",3.13
"2105","Černošice","2011",2.97
"2105","Černošice","2012",3.44
"2105","Černošice","2013",3.91
"2105","Černošice","2014",4.37
"2105","Černošice","2015",3.64
"2105","Černošice","2016",2.69
"2105","Černošice","2017",1.78
"2105","Černošice","2018",1.51
"2105","Černošice","2019",1.39
"2105","Černošice","2020",2.86
"2106","Český Brod","2006",4.49
"2106","Český Brod","2007",4.13
"2106","Český Brod","2008",4.19
"2106","Český Brod","2009",6.39
"2106","Český Brod","2010",7.34
"2106","Český Brod","2011",6.67
"2106","Český Brod","2012",6.82
"2106","Český Brod","2013",6.97
"2106","Český Brod","2014",7.13
"2106","Český Brod","2015",5.9
"2106","Český Brod","2016",4.51
"2106","Český Brod","2017",2.84
"2106","Český Brod","2018",2.08
"2106","Český Brod","2019",2.23
"2106","Český Brod","2020",3.46
"2107","Dobříš","2006",5.11
"2107","Dobříš","2007",3.9
"2107","Dobříš","2008",4.1
"2107","Dobříš","2009",6.86
"2107","Dobříš","2010",8.07
"2107","Dobříš","2011",7.14
"2107","Dobříš","2012",7.54
"2107","Dobříš","2013",7.94
"2107","Dobříš","2014",8.33
"2107","Dobříš","2015",7.7
"2107","Dobříš","2016",5.96
"2107","Dobříš","2017",4.15
"2107","Dobříš","2018",3.76
"2107","Dobříš","2019",3.36
"2107","Dobříš","2020",4.75
"2108","Hořovice","2006",2.18
"2108","Hořovice","2007",1.38
"2108","Hořovice","2008",1.91
"2108","Hořovice","2009",4.78
"2108","Hořovice","2010",4.84
"2108","Hořovice","2011",4.28
"2108","Hořovice","2012",4.34
"2108","Hořovice","2013",4.4
"2108","Hořovice","2014",4.46
"2108","Hořovice","2015",3.56
"2108","Hořovice","2016",2.68
"2108","Hořovice","2017",2.18
"2108","Hořovice","2018",1.75
"2108","Hořovice","2019",1.84
"2108","Hořovice","2020",2.91
"2109","Kladno","2006",5.86
"2109","Kladno","2007",4.57
"2109","Kladno","2008",4.34
"2109","Kladno","2009",6.56
"2109","Kladno","2010",7.16
"2109","Kladno","2011",7.14
"2109","Kladno","2012",7.48
"2109","Kladno","2013",7.82
"2109","Kladno","2014",8.15
"2109","Kladno","2015",6.89
"2109","Kladno","2016",5.95
"2109","Kladno","2017",4.44
"2109","Kladno","2018",3.47
"2109","Kladno","2019",3.2
"2109","Kladno","2020",4.76
"2110","Kolín","2006",4.97
"2110","Kolín","2007",4.29
"2110","Kolín","2008",4.86
"2110","Kolín","2009",7.19
"2110","Kolín","2010",8.48
"2110","Kolín","2011",7.89
"2110","Kolín","2012",7.9
"2110","Kolín","2013",7.91
"2110","Kolín","2014",7.91
"2110","Kolín","2015",6.9
"2110","Kolín","2016",5.61
"2110","Kolín","2017",4.22
"2110","Kolín","2018",3.53
"2110","Kolín","2019",3.39
"2110","Kolín","2020",4.02
"2111","Kralupy nad Vltavou","2006",3.73
"2111","Kralupy nad Vltavou","2007",3.2
"2111","Kralupy nad Vltavou","2008",3.27
"2111","Kralupy nad Vltavou","2009",4.54
"2111","Kralupy nad Vltavou","2010",5.33
"2111","Kralupy nad Vltavou","2011",4.59
"2111","Kralupy nad Vltavou","2012",5.09
"2111","Kralupy nad Vltavou","2013",5.59
"2111","Kralupy nad Vltavou","2014",6.09
"2111","Kralupy nad Vltavou","2015",5.37
"2111","Kralupy nad Vltavou","2016",4.02
"2111","Kralupy nad Vltavou","2017",2.75
"2111","Kralupy nad Vltavou","2018",2.53
"2111","Kralupy nad Vltavou","2019",2.85
"2111","Kralupy nad Vltavou","2020",4.23
"2112","Kutná Hora","2006",6
"2112","Kutná Hora","2007",4.6
"2112","Kutná Hora","2008",4.82
"2112","Kutná Hora","2009",7.03
"2112","Kutná Hora","2010",7.6
"2112","Kutná Hora","2011",7.07
"2112","Kutná Hora","2012",7.18
"2112","Kutná Hora","2013",7.29
"2112","Kutná Hora","2014",7.39
"2112","Kutná Hora","2015",6.17
"2112","Kutná Hora","2016",5.1
"2112","Kutná Hora","2017",3.86
"2112","Kutná Hora","2018",3.03
"2112","Kutná Hora","2019",2.92
"2112","Kutná Hora","2020",3.51
"2113","Lysá nad Labem","2006",5.06
"2113","Lysá nad Labem","2007",3.67
"2113","Lysá nad Labem","2008",4.15
"2113","Lysá nad Labem","2009",6.36
"2113","Lysá nad Labem","2010",7.18
"2113","Lysá nad Labem","2011",6.18
"2113","Lysá nad Labem","2012",6.65
"2113","Lysá nad Labem","2013",7.12
"2113","Lysá nad Labem","2014",7.58
"2113","Lysá nad Labem","2015",5.93
"2113","Lysá nad Labem","2016",4.62
"2113","Lysá nad Labem","2017",3.46
"2113","Lysá nad Labem","2018",3.07
"2113","Lysá nad Labem","2019",2.6
"2113","Lysá nad Labem","2020",3.72
"2114","Mělník","2006",5.9
"2114","Mělník","2007",4.8
"2114","Mělník","2008",4.64
"2114","Mělník","2009",7.2
"2114","Mělník","2010",7.82
"2114","Mělník","2011",7.4
"2114","Mělník","2012",7.73
"2114","Mělník","2013",8.06
"2114","Mělník","2014",8.38
"2114","Mělník","2015",7.08
"2114","Mělník","2016",5.64
"2114","Mělník","2017",4.1
"2114","Mělník","2018",3.27
"2114","Mělník","2019",2.86
"2114","Mělník","2020",3.99
"2115","Mladá Boleslav","2006",2.56
"2115","Mladá Boleslav","2007",1.88
"2115","Mladá Boleslav","2008",2.4
"2115","Mladá Boleslav","2009",4.19
"2115","Mladá Boleslav","2010",4.55
"2115","Mladá Boleslav","2011",4
"2115","Mladá Boleslav","2012",4.16
"2115","Mladá Boleslav","2013",4.32
"2115","Mladá Boleslav","2014",4.47
"2115","Mladá Boleslav","2015",3.56
"2115","Mladá Boleslav","2016",2.72
"2115","Mladá Boleslav","2017",2.16
"2115","Mladá Boleslav","2018",1.93
"2115","Mladá Boleslav","2019",1.64
"2115","Mladá Boleslav","2020",2.13
"2116","Mnichovo Hradiště","2006",2.82
"2116","Mnichovo Hradiště","2007",1.93
"2116","Mnichovo Hradiště","2008",2.57
"2116","Mnichovo Hradiště","2009",5.05
"2116","Mnichovo Hradiště","2010",5.11
"2116","Mnichovo Hradiště","2011",4.03
"2116","Mnichovo Hradiště","2012",3.93
"2116","Mnichovo Hradiště","2013",3.83
"2116","Mnichovo Hradiště","2014",3.72
"2116","Mnichovo Hradiště","2015",3.02
"2116","Mnichovo Hradiště","2016",2.48
"2116","Mnichovo Hradiště","2017",2.01
"2116","Mnichovo Hradiště","2018",1.85
"2116","Mnichovo Hradiště","2019",1.66
"2116","Mnichovo Hradiště","2020",2.36
"2117","Neratovice","2006",4.82
"2117","Neratovice","2007",4.18
"2117","Neratovice","2008",4.29
"2117","Neratovice","2009",6.85
"2117","Neratovice","2010",7.79
"2117","Neratovice","2011",7.04
"2117","Neratovice","2012",7.58
"2117","Neratovice","2013",8.12
"2117","Neratovice","2014",8.65
"2117","Neratovice","2015",7.77
"2117","Neratovice","2016",5.93
"2117","Neratovice","2017",4.64
"2117","Neratovice","2018",3.54
"2117","Neratovice","2019",2.86
"2117","Neratovice","2020",4.21
"2118","Nymburk","2006",5.79
"2118","Nymburk","2007",4.86
"2118","Nymburk","2008",5.15
"2118","Nymburk","2009",7.57
"2118","Nymburk","2010",8.47
"2118","Nymburk","2011",8.16
"2118","Nymburk","2012",8.03
"2118","Nymburk","2013",7.9
"2118","Nymburk","2014",7.78
"2118","Nymburk","2015",6.86
"2118","Nymburk","2016",5.64
"2118","Nymburk","2017",4.43
"2118","Nymburk","2018",3.9
"2118","Nymburk","2019",3.42
"2118","Nymburk","2020",4.73
"2119","Poděbrady","2006",5.79
"2119","Poděbrady","2007",4.78
"2119","Poděbrady","2008",6.15
"2119","Poděbrady","2009",7.35
"2119","Poděbrady","2010",8.45
"2119","Poděbrady","2011",8.03
"2119","Poděbrady","2012",8
"2119","Poděbrady","2013",7.97
"2119","Poděbrady","2014",7.94
"2119","Poděbrady","2015",7.03
"2119","Poděbrady","2016",6
"2119","Poděbrady","2017",4.25
"2119","Poděbrady","2018",4.05
"2119","Poděbrady","2019",3.43
"2119","Poděbrady","2020",4.82
"2120","Příbram","2006",5.74
"2120","Příbram","2007",5.06
"2120","Příbram","2008",5.28
"2120","Příbram","2009",8.23
"2120","Příbram","2010",9.01
"2120","Příbram","2011",8.26
"2120","Příbram","2012",8.63
"2120","Příbram","2013",9
"2120","Příbram","2014",9.36
"2120","Příbram","2015",8.13
"2120","Příbram","2016",6.67
"2120","Příbram","2017",4.6
"2120","Příbram","2018",3.77
"2120","Příbram","2019",3.51
"2120","Příbram","2020",4.69
"2121","Rakovník","2006",4.63
"2121","Rakovník","2007",3.79
"2121","Rakovník","2008",4.07
"2121","Rakovník","2009",6.52
"2121","Rakovník","2010",6.86
"2121","Rakovník","2011",6.61
"2121","Rakovník","2012",6.76
"2121","Rakovník","2013",6.91
"2121","Rakovník","2014",7.07
"2121","Rakovník","2015",5.7
"2121","Rakovník","2016",4.59
"2121","Rakovník","2017",3.43
"2121","Rakovník","2018",2.87
"2121","Rakovník","2019",2.48
"2121","Rakovník","2020",3.19
"2122","Říčany","2006",1.74
"2122","Říčany","2007",1.24
"2122","Říčany","2008",1.36
"2122","Říčany","2009",2.47
"2122","Říčany","2010",3.12
"2122","Říčany","2011",2.63
"2122","Říčany","2012",2.72
"2122","Říčany","2013",2.81
"2122","Říčany","2014",2.9
"2122","Říčany","2015",2.3
"2122","Říčany","2016",1.59
"2122","Říčany","2017",1.21
"2122","Říčany","2018",0.92
"2122","Říčany","2019",0.98
"2122","Říčany","2020",1.9
"2123","Sedlčany","2006",3.38
"2123","Sedlčany","2007",2.83
"2123","Sedlčany","2008",3.66
"2123","Sedlčany","2009",6.12
"2123","Sedlčany","2010",7.31
"2123","Sedlčany","2011",6.42
"2123","Sedlčany","2012",6.85
"2123","Sedlčany","2013",7.28
"2123","Sedlčany","2014",7.72
"2123","Sedlčany","2015",5.73
"2123","Sedlčany","2016",4.52
"2123","Sedlčany","2017",3.37
"2123","Sedlčany","2018",2.65
"2123","Sedlčany","2019",2.84
"2123","Sedlčany","2020",3.54
"2124","Slaný","2006",4.95
"2124","Slaný","2007",4.34
"2124","Slaný","2008",4.32
"2124","Slaný","2009",6.59
"2124","Slaný","2010",7.54
"2124","Slaný","2011",7.07
"2124","Slaný","2012",7.39
"2124","Slaný","2013",7.71
"2124","Slaný","2014",8.04
"2124","Slaný","2015",6.57
"2124","Slaný","2016",5.79
"2124","Slaný","2017",4.72
"2124","Slaný","2018",3.97
"2124","Slaný","2019",3.23
"2124","Slaný","2020",4.48
"2125","Vlašim","2006",2.83
"2125","Vlašim","2007",2.19
"2125","Vlašim","2008",2.62
"2125","Vlašim","2009",4.39
"2125","Vlašim","2010",5.07
"2125","Vlašim","2011",4.45
"2125","Vlašim","2012",4.52
"2125","Vlašim","2013",4.59
"2125","Vlašim","2014",4.67
"2125","Vlašim","2015",3.95
"2125","Vlašim","2016",3.09
"2125","Vlašim","2017",2.14
"2125","Vlašim","2018",1.81
"2125","Vlašim","2019",1.73
"2125","Vlašim","2020",2.28
"2126","Votice","2006",2.22
"2126","Votice","2007",2.09
"2126","Votice","2008",2.19
"2126","Votice","2009",3.57
"2126","Votice","2010",4.4
"2126","Votice","2011",4.12
"2126","Votice","2012",3.86
"2126","Votice","2013",3.6
"2126","Votice","2014",3.33
"2126","Votice","2015",2.81
"2126","Votice","2016",2.49
"2126","Votice","2017",1.91
"2126","Votice","2018",1.29
"2126","Votice","2019",1.67
"2126","Votice","2020",2.38
"3101","Blatná","2006",5.58
"3101","Blatná","2007",4.32
"3101","Blatná","2008",4.53
"3101","Blatná","2009",6.46
"3101","Blatná","2010",7.27
"3101","Blatná","2011",6.96
"3101","Blatná","2012",6.71
"3101","Blatná","2013",6.46
"3101","Blatná","2014",6.22
"3101","Blatná","2015",5.04
"3101","Blatná","2016",3.59
"3101","Blatná","2017",2.49
"3101","Blatná","2018",1.89
"3101","Blatná","2019",1.68
"3101","Blatná","2020",2.58
"3102","České Budějovice","2006",2.75
"3102","České Budějovice","2007",2.39
"3102","České Budějovice","2008",2.65
"3102","České Budějovice","2009",4.27
"3102","České Budějovice","2010",4.71
"3102","České Budějovice","2011",4.4
"3102","České Budějovice","2012",4.57
"3102","České Budějovice","2013",4.74
"3102","České Budějovice","2014",4.9
"3102","České Budějovice","2015",3.9
"3102","České Budějovice","2016",3.12
"3102","České Budějovice","2017",2.41
"3102","České Budějovice","2018",1.85
"3102","České Budějovice","2019",1.71
"3102","České Budějovice","2020",2.94
"3103","Český Krumlov","2006",6.73
"3103","Český Krumlov","2007",5.53
"3103","Český Krumlov","2008",5.79
"3103","Český Krumlov","2009",7.99
"3103","Český Krumlov","2010",9.27
"3103","Český Krumlov","2011",8.27
"3103","Český Krumlov","2012",8.4
"3103","Český Krumlov","2013",8.53
"3103","Český Krumlov","2014",8.67
"3103","Český Krumlov","2015",7.52
"3103","Český Krumlov","2016",6.72
"3103","Český Krumlov","2017",5.14
"3103","Český Krumlov","2018",4.05
"3103","Český Krumlov","2019",3.98
"3103","Český Krumlov","2020",5.24
"3104","Dačice","2006",6.82
"3104","Dačice","2007",4.97
"3104","Dačice","2008",4.75
"3104","Dačice","2009",9.17
"3104","Dačice","2010",9.04
"3104","Dačice","2011",7.37
"3104","Dačice","2012",7.28
"3104","Dačice","2013",7.19
"3104","Dačice","2014",7.1
"3104","Dačice","2015",5.88
"3104","Dačice","2016",5.01
"3104","Dačice","2017",3.59
"3104","Dačice","2018",3.19
"3104","Dačice","2019",2.35
"3104","Dačice","2020",3.24
"3105","Jindřichův Hradec","2006",3.94
"3105","Jindřichův Hradec","2007",3.03
"3105","Jindřichův Hradec","2008",2.83
"3105","Jindřichův Hradec","2009",5.17
"3105","Jindřichův Hradec","2010",5.47
"3105","Jindřichův Hradec","2011",5.14
"3105","Jindřichův Hradec","2012",5.18
"3105","Jindřichův Hradec","2013",5.22
"3105","Jindřichův Hradec","2014",5.27
"3105","Jindřichův Hradec","2015",4.29
"3105","Jindřichův Hradec","2016",3.14
"3105","Jindřichův Hradec","2017",2.24
"3105","Jindřichův Hradec","2018",1.88
"3105","Jindřichův Hradec","2019",1.86
"3105","Jindřichův Hradec","2020",2.45
"3106","Kaplice","2006",5.74
"3106","Kaplice","2007",4.15
"3106","Kaplice","2008",4.96
"3106","Kaplice","2009",8.48
"3106","Kaplice","2010",8.28
"3106","Kaplice","2011",6.89
"3106","Kaplice","2012",7.22
"3106","Kaplice","2013",7.55
"3106","Kaplice","2014",7.89
"3106","Kaplice","2015",6.86
"3106","Kaplice","2016",5.97
"3106","Kaplice","2017",4.04
"3106","Kaplice","2018",2.68
"3106","Kaplice","2019",2.81
"3106","Kaplice","2020",4.18
"3107","Milevsko","2006",5.29
"3107","Milevsko","2007",4.63
"3107","Milevsko","2008",4.86
"3107","Milevsko","2009",6.5
"3107","Milevsko","2010",6.13
"3107","Milevsko","2011",5.51
"3107","Milevsko","2012",5.3
"3107","Milevsko","2013",5.09
"3107","Milevsko","2014",4.88
"3107","Milevsko","2015",4.47
"3107","Milevsko","2016",3.81
"3107","Milevsko","2017",2.79
"3107","Milevsko","2018",2.42
"3107","Milevsko","2019",2.69
"3107","Milevsko","2020",3.03
"3108","Písek","2006",4.85
"3108","Písek","2007",3.48
"3108","Písek","2008",3.65
"3108","Písek","2009",5.72
"3108","Písek","2010",6.27
"3108","Písek","2011",5.39
"3108","Písek","2012",5.42
"3108","Písek","2013",5.45
"3108","Písek","2014",5.48
"3108","Písek","2015",4.15
"3108","Písek","2016",3.34
"3108","Písek","2017",2.26
"3108","Písek","2018",1.62
"3108","Písek","2019",1.67
"3108","Písek","2020",2.32
"3109","Prachatice","2006",4.05
"3109","Prachatice","2007",2.98
"3109","Prachatice","2008",3.77
"3109","Prachatice","2009",5.27
"3109","Prachatice","2010",5.64
"3109","Prachatice","2011",5.34
"3109","Prachatice","2012",5.24
"3109","Prachatice","2013",5.14
"3109","Prachatice","2014",5.04
"3109","Prachatice","2015",4.41
"3109","Prachatice","2016",3.87
"3109","Prachatice","2017",3.02
"3109","Prachatice","2018",2.29
"3109","Prachatice","2019",2.46
"3109","Prachatice","2020",2.7
"3110","Soběslav","2006",4.49
"3110","Soběslav","2007",3.69
"3110","Soběslav","2008",4.34
"3110","Soběslav","2009",7.33
"3110","Soběslav","2010",8
"3110","Soběslav","2011",7.49
"3110","Soběslav","2012",7.55
"3110","Soběslav","2013",7.61
"3110","Soběslav","2014",7.67
"3110","Soběslav","2015",6.75
"3110","Soběslav","2016",5.56
"3110","Soběslav","2017",4.24
"3110","Soběslav","2018",2.34
"3110","Soběslav","2019",1.9
"3110","Soběslav","2020",3.22
"3111","Strakonice","2006",4.52
"3111","Strakonice","2007",3.72
"3111","Strakonice","2008",4.41
"3111","Strakonice","2009",6.6
"3111","Strakonice","2010",7.93
"3111","Strakonice","2011",6.39
"3111","Strakonice","2012",6.44
"3111","Strakonice","2013",6.49
"3111","Strakonice","2014",6.54
"3111","Strakonice","2015",5.58
"3111","Strakonice","2016",5.09
"3111","Strakonice","2017",3.14
"3111","Strakonice","2018",2.97
"3111","Strakonice","2019",2.93
"3111","Strakonice","2020",3.52
"3112","Tábor","2006",4.04
"3112","Tábor","2007",3.29
"3112","Tábor","2008",3.73
"3112","Tábor","2009",6.8
"3112","Tábor","2010",7.3
"3112","Tábor","2011",6.99
"3112","Tábor","2012",7.08
"3112","Tábor","2013",7.17
"3112","Tábor","2014",7.26
"3112","Tábor","2015",5.93
"3112","Tábor","2016",5.44
"3112","Tábor","2017",4.04
"3112","Tábor","2018",3.02
"3112","Tábor","2019",2.91
"3112","Tábor","2020",3.54
"3113","Trhové Sviny","2006",3.15
"3113","Trhové Sviny","2007",2.57
"3113","Trhové Sviny","2008",2.74
"3113","Trhové Sviny","2009",5.35
"3113","Trhové Sviny","2010",5.34
"3113","Trhové Sviny","2011",4.77
"3113","Trhové Sviny","2012",5
"3113","Trhové Sviny","2013",5.23
"3113","Trhové Sviny","2014",5.46
"3113","Trhové Sviny","2015",3.68
"3113","Trhové Sviny","2016",3.33
"3113","Trhové Sviny","2017",2.38
"3113","Trhové Sviny","2018",1.85
"3113","Trhové Sviny","2019",1.79
"3113","Trhové Sviny","2020",2.48
"3114","Třeboň","2006",3.6
"3114","Třeboň","2007",2.78
"3114","Třeboň","2008",2.78
"3114","Třeboň","2009",5.29
"3114","Třeboň","2010",5
"3114","Třeboň","2011",4.76
"3114","Třeboň","2012",5.15
"3114","Třeboň","2013",5.54
"3114","Třeboň","2014",5.94
"3114","Třeboň","2015",4.31
"3114","Třeboň","2016",3.41
"3114","Třeboň","2017",1.86
"3114","Třeboň","2018",1.34
"3114","Třeboň","2019",1.58
"3114","Třeboň","2020",2.48
"3115","Týn nad Vltavou","2006",3.93
"3115","Týn nad Vltavou","2007",2.9
"3115","Týn nad Vltavou","2008",3.26
"3115","Týn nad Vltavou","2009",5.41
"3115","Týn nad Vltavou","2010",5.32
"3115","Týn nad Vltavou","2011",5.13
"3115","Týn nad Vltavou","2012",5.32
"3115","Týn nad Vltavou","2013",5.51
"3115","Týn nad Vltavou","2014",5.7
"3115","Týn nad Vltavou","2015",4.56
"3115","Týn nad Vltavou","2016",4.16
